Transaction No,Customer ID,Date,Amount
8078,caronni@comcast.net,12/01/17,252
8079,caronni@comcast.net,22/03/17,252
8080,kspiteri@sbcglobal.net,24/05/18,222
8081,kspiteri@sbcglobal.net,23/07/18,222
8082,chaikin@aol.com,19/09/17,150
8083,chaikin@aol.com,27/11/17,150
8084,pakaste@outlook.com,10/10/16,156
8085,pakaste@outlook.com,09/12/16,156
8086,natepuri@hotmail.com,14/08/17,99
8087,adillon@mac.com,22/04/17,174
8088,adillon@mac.com,30/06/17,174
8089,godeke@yahoo.ca,28/09/16,243
8090,godeke@yahoo.ca,27/11/16,243
8091,stomv@outlook.com,01/08/17,129
8092,smallpaul@aol.com,23/09/16,288
8093,markjugg@sbcglobal.net,15/06/18,219
8094,markjugg@sbcglobal.net,14/08/18,219
8095,oevans@yahoo.com,06/08/17,243
8096,oevans@yahoo.com,05/10/17,243
8097,rjones@mac.com,28/05/18,219
8098,rjones@mac.com,27/07/18,219
8099,feamster@icloud.com,02/08/18,120
8100,feamster@icloud.com,01/10/18,120
8101,chrisk@live.com,30/09/18,210
8102,bogjobber@outlook.com,20/04/17,258
8103,bogjobber@outlook.com,19/06/17,258
8104,mcnihil@msn.com,12/03/17,249
8105,dwendlan@att.net,14/10/16,153
8106,dwendlan@att.net,13/12/16,153
8107,jschauma@live.com,29/06/17,219
8108,jschauma@live.com,28/08/17,219
8109,martink@gmail.com,15/06/18,300
8110,martink@gmail.com,14/08/18,300
8111,ubergeeb@me.com,17/02/17,240
8112,ubergeeb@me.com,18/04/17,240
8113,hampton@comcast.net,21/02/17,123
8114,hampton@comcast.net,01/05/17,123
8115,bdthomas@msn.com,14/09/17,99
8116,kidehen@icloud.com,14/09/16,231
8117,bebing@me.com,08/06/18,279
8118,bebing@me.com,07/08/18,279
8119,chrwin@hotmail.com,29/05/17,189
8120,fairbank@live.com,04/02/18,171
8121,fairbank@live.com,05/04/18,171
8122,jbarta@msn.com,17/11/17,144
8123,jbarta@msn.com,16/01/18,144
8124,novanet@verizon.net,04/06/18,147
8125,novanet@verizon.net,12/08/18,147
8126,hllam@msn.com,30/01/18,222
8127,hllam@msn.com,31/03/18,222
8128,tkrotchko@optonline.net,18/09/16,213
8129,tkrotchko@optonline.net,26/11/16,213
8130,bester@me.com,12/10/16,135
8131,yfreund@mac.com,05/10/16,273
8132,yfreund@mac.com,04/12/16,273
8133,mthurn@yahoo.ca,09/08/17,270
8134,notaprguy@msn.com,28/03/17,258
8135,notaprguy@msn.com,27/05/17,258
8136,dawnsong@comcast.net,18/09/16,174
8137,dawnsong@comcast.net,17/11/16,174
8138,teverett@att.net,29/04/17,213
8139,teverett@att.net,07/07/17,213
8140,dkasak@aol.com,15/05/17,90
8141,dkasak@aol.com,14/07/17,90
8142,jeteve@sbcglobal.net,24/06/17,102
8143,jeteve@sbcglobal.net,01/09/17,102
8144,quinn@optonline.net,01/03/18,279
8145,quinn@optonline.net,09/05/18,279
8146,openldap@yahoo.com,07/01/17,234
8147,openldap@yahoo.com,08/03/17,234
8148,starstuff@comcast.net,18/03/18,123
8149,starstuff@comcast.net,26/05/18,123
8150,durist@msn.com,22/07/17,288
8151,durist@msn.com,29/09/17,288
8152,gator@me.com,06/07/17,159
8153,danzigism@yahoo.com,04/07/18,225
8154,danzigism@yahoo.com,02/09/18,225
8155,natepuri@msn.com,24/01/18,93
8156,moxfulder@msn.com,11/10/17,177
8157,moxfulder@msn.com,19/12/17,177
8158,library@att.net,14/06/18,150
8159,library@att.net,13/08/18,150
8160,ninenine@comcast.net,31/08/18,141
8161,slanglois@msn.com,02/06/17,240
8162,slanglois@msn.com,01/08/17,240
8163,wbarker@yahoo.com,10/11/16,141
8164,wbarker@yahoo.com,09/01/17,141
8165,eidac@msn.com,15/09/16,273
8166,iamcal@verizon.net,06/01/17,129
8167,iamcal@verizon.net,07/03/17,129
8168,kspiteri@sbcglobal.net,21/06/17,90
8169,brainless@live.com,06/02/18,189
8170,brainless@live.com,07/04/18,189
8171,stakasa@gmail.com,10/12/17,180
8172,stakasa@gmail.com,17/02/18,180
8173,dburrows@yahoo.com,29/09/16,168
8174,dburrows@yahoo.com,07/12/16,168
8175,munge@verizon.net,22/06/17,261
8176,munge@verizon.net,21/08/17,261
8177,satishr@optonline.net,08/03/18,120
8178,satishr@optonline.net,07/05/18,120
8179,redingtn@sbcglobal.net,20/08/18,225
8180,redingtn@sbcglobal.net,19/10/18,225
8181,sequin@hotmail.com,12/04/17,204
8182,sequin@hotmail.com,11/06/17,204
8183,imightb@mac.com,26/07/17,273
8184,imightb@mac.com,24/09/17,273
8185,feamster@optonline.net,28/05/17,90
8186,meinkej@aol.com,09/06/17,264
8187,meinkej@aol.com,08/08/17,264
8188,empathy@verizon.net,06/07/18,183
8189,dmath@live.com,03/08/18,222
8190,dmath@live.com,02/10/18,222
8191,devphil@gmail.com,06/03/17,183
8192,devphil@gmail.com,05/05/17,183
8193,fangorn@icloud.com,27/03/18,201
8194,starstuff@yahoo.ca,04/11/17,270
8195,starstuff@yahoo.ca,03/01/18,270
8196,ismail@outlook.com,21/10/16,159
8197,skaufman@comcast.net,11/04/17,300
8198,skaufman@comcast.net,19/06/17,300
8199,chlim@att.net,18/02/18,288
8200,chlim@att.net,19/04/18,288
8201,schumer@icloud.com,16/09/18,285
8202,redingtn@yahoo.ca,18/07/17,219
8203,redingtn@yahoo.ca,16/09/17,219
8204,curly@yahoo.ca,04/04/18,102
8205,curly@yahoo.ca,03/06/18,102
8206,frikazoyd@me.com,14/11/16,105
8207,frikazoyd@me.com,13/01/17,105
8208,bartlett@optonline.net,17/05/18,249
8209,druschel@mac.com,12/05/17,261
8210,gfxguy@att.net,21/01/18,189
8211,gfxguy@att.net,31/03/18,189
8212,catalog@sbcglobal.net,04/08/17,276
8213,catalog@sbcglobal.net,12/10/17,276
8214,lishoy@gmail.com,19/03/17,123
8215,lishoy@gmail.com,18/05/17,123
8216,rsteiner@me.com,07/09/17,99
8217,rsteiner@me.com,15/11/17,99
8218,cumarana@yahoo.ca,08/03/18,243
8219,cumarana@yahoo.ca,16/05/18,243
8220,claypool@comcast.net,27/01/18,249
8221,claypool@comcast.net,28/03/18,249
8222,miturria@verizon.net,01/08/18,279
8223,miturria@verizon.net,09/10/18,279
8224,attwood@live.com,12/09/16,153
8225,attwood@live.com,11/11/16,153
8226,dbrobins@outlook.com,24/08/17,201
8227,dbrobins@outlook.com,23/10/17,201
8228,neuffer@mac.com,05/02/17,147
8229,neuffer@mac.com,06/04/17,147
8230,csilvers@gmail.com,19/02/18,165
8231,csilvers@gmail.com,29/04/18,165
8232,aschmitz@yahoo.ca,26/06/18,90
8233,aschmitz@yahoo.ca,25/08/18,90
8234,jonas@gmail.com,03/10/16,258
8235,jonas@gmail.com,02/12/16,258
8236,sharon@me.com,16/08/18,132
8237,sharon@me.com,15/10/18,132
8238,adillon@aol.com,01/12/16,105
8239,jdray@outlook.com,27/08/16,201
8240,jdray@outlook.com,04/11/16,201
8241,bhima@verizon.net,23/03/18,90
8242,bhima@verizon.net,22/05/18,90
8243,seano@live.com,12/07/17,153
8244,seano@live.com,10/09/17,153
8245,seano@outlook.com,19/02/18,210
8246,seano@outlook.com,29/04/18,210
8247,jsnover@hotmail.com,23/06/17,105
8248,jsnover@hotmail.com,22/08/17,105
8249,andrei@msn.com,01/11/16,162
8250,andrei@msn.com,31/12/16,162
8251,tattooman@yahoo.com,07/10/16,108
8252,gospodin@me.com,11/06/18,267
8253,gospodin@me.com,10/08/18,267
8254,rasca@optonline.net,28/09/16,111
8255,crobles@gmail.com,25/06/18,165
8256,cantu@yahoo.com,19/02/17,174
8257,cantu@yahoo.com,29/04/17,174
8258,johndo@msn.com,23/11/16,288
8259,frosal@live.com,30/10/16,129
8260,frosal@live.com,07/01/17,129
8261,oster@mac.com,05/05/17,225
8262,oster@mac.com,04/07/17,225
8263,pontipak@aol.com,19/09/16,231
8264,jusdisgi@comcast.net,17/04/18,246
8265,jusdisgi@comcast.net,25/06/18,246
8266,grinder@sbcglobal.net,07/01/17,204
8267,grinder@sbcglobal.net,17/03/17,204
8268,podmaster@yahoo.ca,13/07/17,90
8269,podmaster@yahoo.ca,11/09/17,90
8270,bowmanbs@mac.com,28/07/18,222
8271,bowmanbs@mac.com,05/10/18,222
8272,grdschl@verizon.net,21/01/17,282
8273,grdschl@verizon.net,31/03/17,282
8274,szymansk@sbcglobal.net,18/01/18,138
8275,joelw@verizon.net,18/03/18,276
8276,joelw@verizon.net,26/05/18,276
8277,osrin@msn.com,11/03/17,96
8278,mfleming@verizon.net,01/01/17,174
8279,mfleming@verizon.net,02/03/17,174
8280,suresh@aol.com,05/09/18,144
8281,cumarana@outlook.com,22/06/18,153
8282,dbindel@gmail.com,14/02/18,180
8283,dbindel@gmail.com,15/04/18,180
8284,ewaters@aol.com,11/03/18,189
8285,ewaters@aol.com,19/05/18,189
8286,jrifkin@msn.com,24/03/18,225
8287,farber@msn.com,06/09/16,243
8288,farber@msn.com,05/11/16,243
8289,manuals@optonline.net,26/12/16,219
8290,manuals@optonline.net,05/03/17,219
8291,calin@outlook.com,16/09/16,201
8292,sfoskett@outlook.com,18/01/18,249
8293,sfoskett@outlook.com,19/03/18,249
8294,webteam@icloud.com,28/02/17,126
8295,webteam@icloud.com,29/04/17,126
8296,microfab@att.net,30/07/18,120
8297,microfab@att.net,28/09/18,120
8298,bflong@verizon.net,11/12/16,168
8299,bflong@verizon.net,18/02/17,168
8300,sabren@hotmail.com,12/10/16,135
8301,killmenow@hotmail.com,29/07/17,240
8302,killmenow@hotmail.com,27/09/17,240
8303,akoblin@verizon.net,01/04/17,270
8304,akoblin@verizon.net,31/05/17,270
8305,bmidd@att.net,25/07/17,132
8306,bmidd@att.net,23/09/17,132
8307,duchamp@comcast.net,10/10/16,216
8308,cgcra@live.com,03/03/17,159
8309,cgcra@live.com,02/05/17,159
8310,kayvonf@optonline.net,02/10/16,171
8311,seurat@mac.com,13/10/17,249
8312,seurat@mac.com,12/12/17,249
8313,barlow@comcast.net,27/08/16,213
8314,barlow@comcast.net,26/10/16,213
8315,engelen@mac.com,07/05/17,210
8316,engelen@mac.com,06/07/17,210
8317,arathi@yahoo.ca,19/07/18,216
8318,arathi@yahoo.ca,17/09/18,216
8319,timtroyr@optonline.net,25/10/16,111
8320,ribet@msn.com,29/08/18,213
8321,ribet@msn.com,28/10/18,213
8322,noahb@outlook.com,13/03/18,111
8323,yzheng@optonline.net,08/01/18,273
8324,yzheng@optonline.net,18/03/18,273
8325,zavadsky@comcast.net,07/02/18,219
8326,zavadsky@comcast.net,17/04/18,219
8327,miami@gmail.com,24/06/17,144
8328,miami@gmail.com,23/08/17,144
8329,bockelboy@yahoo.com,04/09/16,258
8330,torgox@aol.com,12/09/16,123
8331,torgox@aol.com,20/11/16,123
8332,marcs@yahoo.ca,10/02/17,192
8333,marcs@yahoo.ca,20/04/17,192
8334,chaki@live.com,21/06/18,210
8335,chaki@live.com,29/08/18,210
8336,portele@mac.com,01/02/18,120
8337,portele@mac.com,02/04/18,120
8338,pizza@gmail.com,14/02/17,165
8339,ardagna@optonline.net,08/10/16,285
8340,ardagna@optonline.net,16/12/16,285
8341,mlewan@live.com,13/03/18,108
8342,mlewan@live.com,12/05/18,108
8343,kronvold@live.com,11/09/17,144
8344,schumer@att.net,09/04/17,243
8345,schumer@att.net,17/06/17,243
8346,crusader@live.com,05/09/16,129
8347,crusader@live.com,13/11/16,129
8348,dmbkiwi@gmail.com,04/12/16,300
8349,dmbkiwi@gmail.com,11/02/17,300
8350,gward@optonline.net,17/05/18,174
8351,gward@optonline.net,25/07/18,174
8352,ournews@outlook.com,19/09/16,135
8353,formis@outlook.com,29/07/17,228
8354,formis@outlook.com,06/10/17,228
8355,fallorn@optonline.net,29/06/18,270
8356,fallorn@optonline.net,28/08/18,270
8357,geekgrl@gmail.com,27/11/16,177
8358,geekgrl@gmail.com,26/01/17,177
8359,tellis@optonline.net,29/11/16,138
8360,tellis@optonline.net,28/01/17,138
8361,roesch@aol.com,02/09/17,144
8362,world@att.net,03/09/16,159
8363,world@att.net,02/11/16,159
8364,konit@icloud.com,12/10/17,177
8365,konit@icloud.com,11/12/17,177
8366,stecoop@me.com,02/06/18,231
8367,stecoop@me.com,10/08/18,231
8368,scottlee@gmail.com,06/06/17,258
8369,thrymm@msn.com,17/03/18,120
8370,thrymm@msn.com,16/05/18,120
8371,mgemmons@live.com,15/07/17,105
8372,petersen@icloud.com,24/05/17,264
8373,petersen@icloud.com,23/07/17,264
8374,cumarana@yahoo.com,08/07/18,243
8375,cumarana@yahoo.com,06/09/18,243
8376,lipeng@yahoo.com,15/11/16,276
8377,grdschl@gmail.com,04/11/16,144
8378,grdschl@gmail.com,03/01/17,144
8379,shawnce@yahoo.ca,16/07/18,261
8380,shawnce@yahoo.ca,14/09/18,261
8381,jginspace@me.com,03/09/16,243
8382,terjesa@msn.com,29/09/17,177
8383,terjesa@msn.com,28/11/17,177
8384,nanop@me.com,21/09/17,192
8385,nanop@me.com,20/11/17,192
8386,paley@live.com,08/08/18,300
8387,paley@live.com,07/10/18,300
8388,aardo@outlook.com,01/12/16,285
8389,aardo@outlook.com,30/01/17,285
8390,goldberg@icloud.com,24/12/17,156
8391,goldberg@icloud.com,22/02/18,156
8392,jonas@sbcglobal.net,21/10/16,207
8393,carreras@optonline.net,19/10/16,144
8394,carreras@optonline.net,27/12/16,144
8395,matsn@me.com,18/02/17,144
8396,knorr@verizon.net,31/12/16,264
8397,knorr@verizon.net,01/03/17,264
8398,isotopian@verizon.net,21/12/17,168
8399,isotopian@verizon.net,19/02/18,168
8400,ilial@hotmail.com,30/11/17,117
8401,ninenine@comcast.net,18/01/17,186
8402,lydia@yahoo.ca,30/11/17,105
8403,lydia@yahoo.ca,07/02/18,105
8404,dunstan@outlook.com,01/05/18,171
8405,dunstan@outlook.com,30/06/18,171
8406,konit@att.net,13/08/17,165
8407,konit@att.net,12/10/17,165
8408,storerm@yahoo.ca,10/06/17,99
8409,attwood@outlook.com,27/08/18,159
8410,attwood@outlook.com,26/10/18,159
8411,parksh@verizon.net,02/01/18,180
8412,parksh@verizon.net,12/03/18,180
8413,moonlapse@comcast.net,16/04/17,288
8414,moonlapse@comcast.net,15/06/17,288
8415,quinn@optonline.net,25/06/18,201
8416,quinn@optonline.net,24/08/18,201
8417,seurat@verizon.net,24/07/17,135
8418,tmccarth@me.com,25/08/16,180
8419,juerd@me.com,29/04/18,291
8420,petersen@comcast.net,31/05/18,168
8421,petersen@comcast.net,30/07/18,168
8422,cisugrad@yahoo.com,14/07/17,291
8423,cisugrad@yahoo.com,12/09/17,291
8424,mcraigw@msn.com,24/09/17,276
8425,dodong@msn.com,27/09/16,189
8426,suresh@aol.com,27/03/18,186
8427,kempsonc@comcast.net,12/09/17,102
8428,kempsonc@comcast.net,20/11/17,102
8429,ryanshaw@sbcglobal.net,22/10/18,294
8430,fmtbebuck@att.net,17/07/18,108
8431,darin@gmail.com,05/09/16,228
8432,caidaperl@mac.com,31/07/18,168
8433,caidaperl@mac.com,29/09/18,168
8434,frostman@live.com,02/08/18,156
8435,frostman@live.com,01/10/18,156
8436,flakeg@yahoo.com,29/07/18,234
8437,flakeg@yahoo.com,27/09/18,234
8438,boomzilla@outlook.com,27/02/17,192
8439,boomzilla@outlook.com,28/04/17,192
8440,stakasa@aol.com,17/12/16,186
8441,gordonjcp@verizon.net,23/12/17,189
8442,gordonjcp@verizon.net,21/02/18,189
8443,ribet@msn.com,13/10/17,96
8444,ribet@msn.com,12/12/17,96
8445,nelson@outlook.com,26/08/18,237
8446,nelson@outlook.com,25/10/18,237
8447,jmmuller@yahoo.com,06/06/17,300
8448,jmmuller@yahoo.com,05/08/17,300
8449,hachi@yahoo.com,20/10/17,258
8450,hachi@yahoo.com,19/12/17,258
8451,kassiesa@outlook.com,11/11/16,288
8452,kassiesa@outlook.com,10/01/17,288
8453,phyruxus@live.com,06/09/17,210
8454,phyruxus@live.com,14/11/17,210
8455,kmiller@verizon.net,09/10/18,216
8456,osrin@hotmail.com,22/02/18,108
8457,osrin@hotmail.com,23/04/18,108
8458,wojciech@optonline.net,22/08/18,285
8459,wojciech@optonline.net,21/10/18,285
8460,specprog@yahoo.com,04/11/16,228
8461,specprog@yahoo.com,03/01/17,228
8462,dcoppit@msn.com,01/10/18,258
8463,danneng@icloud.com,02/02/17,264
8464,danneng@icloud.com,12/04/17,264
8465,scarlet@live.com,23/09/16,192
8466,scarlet@live.com,01/12/16,192
8467,rhialto@hotmail.com,31/08/16,258
8468,brbarret@optonline.net,23/05/18,165
8469,bbirth@optonline.net,20/02/18,228
8470,bbirth@optonline.net,30/04/18,228
8471,bancboy@verizon.net,28/01/17,294
8472,bancboy@verizon.net,29/03/17,294
8473,andrewik@optonline.net,18/02/17,198
8474,rohitm@me.com,22/11/16,126
8475,rohitm@me.com,30/01/17,126
8476,vertigo@yahoo.com,19/12/16,159
8477,jlbaumga@comcast.net,28/08/17,228
8478,jlbaumga@comcast.net,05/11/17,228
8479,wikinerd@yahoo.ca,04/01/17,132
8480,wikinerd@yahoo.ca,05/03/17,132
8481,slanglois@msn.com,23/06/18,150
8482,ccohen@comcast.net,12/12/16,216
8483,gilmoure@mac.com,18/10/17,108
8484,gilmoure@mac.com,17/12/17,108
8485,joglo@hotmail.com,28/12/16,276
8486,nanop@mac.com,14/04/18,93
8487,nanop@mac.com,22/06/18,93
8488,jsmith@att.net,29/09/16,153
8489,johndo@mac.com,17/10/17,225
8490,johndo@mac.com,16/12/17,225
8491,violinhi@mac.com,07/02/17,216
8492,violinhi@mac.com,08/04/17,216
8493,alfred@sbcglobal.net,05/07/18,165
8494,luvirini@outlook.com,20/04/18,228
8495,luvirini@outlook.com,28/06/18,228
8496,ducasse@sbcglobal.net,30/01/17,129
8497,ducasse@sbcglobal.net,09/04/17,129
8498,kimvette@yahoo.ca,03/02/18,108
8499,kimvette@yahoo.ca,13/04/18,108
8500,geeber@yahoo.ca,19/12/16,156
8501,formis@yahoo.ca,27/06/18,261
8502,campware@yahoo.ca,22/08/18,210
8503,campware@yahoo.ca,21/10/18,210
8504,dunstan@comcast.net,20/03/17,228
8505,dunstan@comcast.net,28/05/17,228
8506,novanet@sbcglobal.net,31/08/17,234
8507,pereinar@att.net,19/09/17,222
8508,pereinar@att.net,27/11/17,222
8509,mallanmba@msn.com,29/08/16,264
8510,raides@me.com,15/09/17,231
8511,raides@me.com,14/11/17,231
8512,paley@live.com,25/08/17,225
8513,paley@live.com,24/10/17,225
8514,greear@icloud.com,04/07/18,300
8515,greear@icloud.com,02/09/18,300
8516,codex@aol.com,04/08/17,162
8517,codex@aol.com,03/10/17,162
8518,bowmanbs@me.com,17/08/17,273
8519,bowmanbs@me.com,16/10/17,273
8520,mastinfo@comcast.net,17/11/16,279
8521,mastinfo@comcast.net,16/01/17,279
8522,kayvonf@verizon.net,15/05/18,198
8523,kayvonf@verizon.net,23/07/18,198
8524,redingtn@sbcglobal.net,01/12/17,198
8525,redingtn@sbcglobal.net,30/01/18,198
8526,bester@comcast.net,08/11/16,255
8527,bester@comcast.net,07/01/17,255
8528,philen@att.net,17/09/17,93
8529,philen@att.net,16/11/17,93
8530,mdielmann@outlook.com,16/12/17,150
8531,mdielmann@outlook.com,14/02/18,150
8532,joglo@hotmail.com,30/12/17,123
8533,joglo@hotmail.com,28/02/18,123
8534,markjugg@hotmail.com,01/10/16,246
8535,hmbrand@icloud.com,30/10/17,126
8536,aukjan@me.com,25/01/17,300
8537,debest@me.com,24/01/17,288
8538,debest@me.com,25/03/17,288
8539,kiddailey@att.net,05/05/17,99
8540,kiddailey@att.net,04/07/17,99
8541,bhima@att.net,31/10/16,288
8542,bhima@att.net,08/01/17,288
8543,skaufman@mac.com,08/10/18,294
8544,dowdy@aol.com,27/03/18,252
8545,matloff@verizon.net,09/12/17,255
8546,benits@comcast.net,21/09/16,264
8547,benits@comcast.net,20/11/16,264
8548,hstiles@comcast.net,11/02/18,276
8549,hstiles@comcast.net,12/04/18,276
8550,munjal@me.com,09/03/17,222
8551,flaviog@yahoo.com,27/08/16,285
8552,gamma@hotmail.com,03/11/17,177
8553,gamma@hotmail.com,02/01/18,177
8554,storerm@yahoo.ca,22/10/16,270
8555,storerm@yahoo.ca,21/12/16,270
8556,jorgb@outlook.com,14/08/18,120
8557,jorgb@outlook.com,13/10/18,120
8558,webteam@aol.com,06/10/16,120
8559,alhajj@att.net,19/09/17,198
8560,alhajj@att.net,18/11/17,198
8561,nighthawk@gmail.com,09/07/18,126
8562,nighthawk@gmail.com,16/09/18,126
8563,peoplesr@comcast.net,25/01/17,93
8564,peoplesr@comcast.net,26/03/17,93
8565,mdielmann@verizon.net,06/03/18,135
8566,mdielmann@verizon.net,05/05/18,135
8567,wetter@yahoo.com,09/10/16,174
8568,bulletin@mac.com,01/08/18,129
8569,bulletin@mac.com,30/09/18,129
8570,singer@hotmail.com,26/02/18,168
8571,singer@hotmail.com,27/04/18,168
8572,kempsonc@icloud.com,22/09/16,285
8573,kempsonc@icloud.com,21/11/16,285
8574,mastinfo@me.com,26/12/17,138
8575,mastinfo@me.com,05/03/18,138
8576,formis@yahoo.com,03/02/18,264
8577,formis@yahoo.com,04/04/18,264
8578,yumpy@yahoo.com,02/06/17,114
8579,yumpy@yahoo.com,10/08/17,114
8580,burns@icloud.com,22/09/17,210
8581,burns@icloud.com,30/11/17,210
8582,wikinerd@gmail.com,21/10/16,294
8583,wikinerd@gmail.com,20/12/16,294
8584,debest@aol.com,02/10/17,237
8585,vlefevre@me.com,08/11/17,144
8586,vlefevre@me.com,07/01/18,144
8587,jonadab@mac.com,29/06/17,255
8588,jonadab@mac.com,28/08/17,255
8589,garyjb@mac.com,04/02/17,225
8590,garyjb@mac.com,05/04/17,225
8591,pedwards@live.com,05/06/18,132
8592,pedwards@live.com,13/08/18,132
8593,mirod@msn.com,15/04/18,90
8594,mirod@msn.com,14/06/18,90
8595,aprakash@me.com,29/12/17,279
8596,aprakash@me.com,27/02/18,279
8597,bjoern@yahoo.com,17/08/18,213
8598,wikinerd@yahoo.ca,12/02/17,231
8599,wikinerd@yahoo.ca,13/04/17,231
8600,crobles@optonline.net,30/05/18,285
8601,crobles@optonline.net,07/08/18,285
8602,tubajon@sbcglobal.net,30/12/17,294
8603,tubajon@sbcglobal.net,09/03/18,294
8604,lydia@att.net,09/01/17,273
8605,lydia@att.net,10/03/17,273
8606,donev@verizon.net,09/03/17,213
8607,donev@verizon.net,08/05/17,213
8608,dleconte@live.com,30/11/16,192
8609,dleconte@live.com,07/02/17,192
8610,privcan@optonline.net,10/03/18,126
8611,privcan@optonline.net,18/05/18,126
8612,boein@verizon.net,15/10/17,120
8613,boein@verizon.net,23/12/17,120
8614,suresh@aol.com,10/03/17,138
8615,suresh@aol.com,09/05/17,138
8616,dleconte@att.net,30/11/17,291
8617,dleconte@att.net,29/01/18,291
8618,gamma@hotmail.com,06/11/16,186
8619,melnik@msn.com,29/06/17,186
8620,melnik@msn.com,06/09/17,186
8621,petersko@verizon.net,05/07/17,126
8622,wildfire@icloud.com,15/06/17,177
8623,wildfire@icloud.com,23/08/17,177
8624,jramio@me.com,03/12/17,123
8625,jramio@me.com,01/02/18,123
8626,grdschl@gmail.com,22/12/16,264
8627,gmcgath@outlook.com,24/09/16,225
8628,gmcgath@outlook.com,02/12/16,225
8629,cliffski@icloud.com,22/12/16,162
8630,ylchang@comcast.net,03/05/17,198
8631,ylchang@comcast.net,02/07/17,198
8632,earmstro@optonline.net,02/12/16,93
8633,earmstro@optonline.net,31/01/17,93
8634,andale@yahoo.com,31/07/17,132
8635,andale@yahoo.com,29/09/17,132
8636,petersko@gmail.com,10/03/17,201
8637,petersko@gmail.com,18/05/17,201
8638,brbarret@optonline.net,27/08/16,228
8639,wenzlaff@att.net,31/08/16,204
8640,panolex@comcast.net,15/07/17,207
8641,dmath@live.com,18/11/17,219
8642,adhere@outlook.com,29/04/17,300
8643,citadel@mac.com,13/10/16,135
8644,citadel@mac.com,21/12/16,135
8645,gknauss@mac.com,05/02/18,225
8646,gknauss@mac.com,06/04/18,225
8647,dwendlan@hotmail.com,25/09/16,168
8648,lbaxter@comcast.net,24/10/16,129
8649,uraeus@aol.com,01/06/17,207
8650,uraeus@aol.com,31/07/17,207
8651,aschmitz@msn.com,18/10/16,102
8652,aschmitz@msn.com,17/12/16,102
8653,yumpy@mac.com,10/02/17,195
8654,yumpy@mac.com,11/04/17,195
8655,hahiss@aol.com,28/03/17,222
8656,iapetus@comcast.net,23/07/17,99
8657,iapetus@comcast.net,21/09/17,99
8658,hmbrand@mac.com,22/08/17,273
8659,hmbrand@mac.com,30/10/17,273
8660,timtroyr@optonline.net,21/02/17,90
8661,timtroyr@optonline.net,22/04/17,90
8662,stellaau@aol.com,10/02/18,273
8663,stellaau@aol.com,11/04/18,273
8664,avalon@optonline.net,11/10/16,171
8665,privcan@gmail.com,13/07/17,120
8666,privcan@gmail.com,20/09/17,120
8667,zyghom@sbcglobal.net,03/03/17,216
8668,zyghom@sbcglobal.net,02/05/17,216
8669,meder@msn.com,17/04/18,297
8670,meder@msn.com,16/06/18,297
8671,dburrows@mac.com,08/12/17,168
8672,dburrows@mac.com,15/02/18,168
8673,gtewari@sbcglobal.net,02/01/18,171
8674,gtewari@sbcglobal.net,03/03/18,171
8675,alias@icloud.com,12/05/17,165
8676,alias@icloud.com,11/07/17,165
8677,lydia@me.com,05/07/17,249
8678,lydia@me.com,03/09/17,249
8679,boein@live.com,26/12/17,171
8680,boein@live.com,24/02/18,171
8681,thurston@optonline.net,21/11/16,237
8682,thurston@optonline.net,29/01/17,237
8683,claesjac@att.net,10/08/18,279
8684,claesjac@att.net,18/10/18,279
